tiempo,tipo,accel_x,accel_y,accel_z,gyros_x,gyros_y,gyros_z,edad,sexo
1.026854,Aduccion cadera,0.935114,0.116783,-0.349250,0.019793,0.001816,0.013164,23,Mujer
1.731752,Aduccion cadera,0.990634,0.117754,-0.347322,0.000551,-0.021397,-0.006994,23,Mujer
2.275433,Aduccion cadera,0.936326,0.111442,-0.340332,-0.015096,-0.005947,0.006760,23,Mujer
2.792407,Aduccion cadera,0.931962,0.120911,-0.350456,0.000248,-0.003702,-0.002593,23,Mujer
3.341810,Aduccion cadera,0.943115,0.048316,-0.323219,-0.811897,-0.145728,0.378281,23,Mujer
3.917728,Aduccion cadera,0.992574,0.015782,-0.172094,0.568048,-0.149393,-0.158669,23,Mujer
4.432567,Aduccion cadera,0.915718,0.144219,-0.420595,0.592177,0.086706,-0.303139,23,Mujer
4.940485,Aduccion cadera,0.920567,0.111927,-0.397215,-0.728514,-0.089223,0.322693,23,Mujer
5.457856,Aduccion cadera,0.977299,0.012868,-0.228977,-0.313126,-0.047684,0.137600,23,Mujer
5.934754,Aduccion cadera,0.955479,0.016024,-0.259347,0.491384,0.007905,-0.251215,23,Mujer
6.414954,Aduccion cadera,0.893413,0.147132,-0.428790,0.501158,0.078154,-0.250299,23,Mujer
6.886207,Aduccion cadera,0.880079,0.123339,-0.481334,-0.549530,-0.070592,0.219762,23,Mujer
7.378216,Aduccion cadera,0.974390,0.118483,-0.242234,-0.466147,-0.021722,0.145542,23,Mujer
7.869114,Aduccion cadera,0.960813,0.049287,-0.313337,0.400365,0.039059,-0.231973,23,Mujer
8.370556,Aduccion cadera,0.901899,0.113870,-0.375523,0.559495,0.121526,-0.339791,23,Mujer
8.879922,Aduccion cadera,0.847348,0.155873,-0.480370,-0.567245,-0.100219,0.274740,23,Mujer
9.402668,Aduccion cadera,0.975118,0.035205,-0.255490,-0.453625,-0.081282,0.266798,23,Mujer
9.869542,Aduccion cadera,0.949661,-0.014715,-0.274773,0.071414,0.003629,-0.065207,23,Mujer
10.351571,Aduccion cadera,0.932689,0.079393,-0.322014,0.594926,0.076322,-0.293671,23,Mujer
10.827894,Aduccion cadera,0.939720,0.081336,-0.426139,0.431214,-0.001564,-0.152561,23,Mujer
11.307139,Aduccion cadera,0.878866,0.115569,-0.485191,-0.931016,-0.139925,0.403021,23,Mujer
11.799129,Aduccion cadera,0.985785,0.078665,-0.269229,-0.141197,-0.047784,0.139492,23,Mujer
12.297187,Aduccion cadera,0.964450,0.058999,-0.263685,0.382009,0.029491,-0.206258,23,Mujer
12.886023,Aduccion cadera,0.938508,0.115812,-0.399625,0.570767,0.079887,-0.235579,23,Mujer
13.375845,Aduccion cadera,0.923476,0.093961,-0.374076,-0.982969,-0.152547,0.418352,23,Mujer
13.869623,Aduccion cadera,0.973905,0.173354,-0.318640,-0.091411,-0.003496,0.096731,23,Mujer
14.376482,Aduccion cadera,0.971966,0.042974,-0.259588,0.395143,0.061867,-0.209312,23,Mujer
14.878133,Aduccion cadera,0.868926,0.124310,-0.362025,0.307484,0.021244,-0.200149,23,Mujer
15.379270,Aduccion cadera,0.907960,0.113384,-0.414328,-0.838499,-0.125669,0.345354,23,Mujer
15.906997,Aduccion cadera,0.938508,0.160000,-0.300322,-0.218777,-0.014186,0.112919,23,Mujer
16.454253,Aduccion cadera,0.949418,0.074780,-0.297188,0.151713,-0.011743,-0.073089,23,Mujer
16.972932,Aduccion cadera,0.942145,0.144704,-0.384441,0.743336,0.121732,-0.316214,23,Mujer
17.507218,Aduccion cadera,0.876927,0.128194,-0.484708,-0.566054,-0.081992,0.226540,23,Mujer
18.036687,Aduccion cadera,0.965905,0.157572,-0.261275,-0.337285,-0.022738,0.169424,23,Mujer
18.550150,Aduccion cadera,0.954510,0.067496,-0.289234,0.342914,0.004751,-0.138146,23,Mujer
19.095169,Aduccion cadera,0.916203,0.150774,-0.355517,0.501433,0.067059,-0.257570,23,Mujer
19.602926,Aduccion cadera,0.886140,0.155387,-0.472416,-0.408145,-0.052060,0.162094,23,Mujer
20.123930,Aduccion cadera,0.974148,0.027193,-0.241993,-0.470148,-0.075883,0.152626,23,Mujer
20.645193,Aduccion cadera,0.946994,0.076237,-0.288029,0.422326,0.012692,-0.175104,23,Mujer
21.167915,Aduccion cadera,0.908687,0.067011,-0.336717,0.456840,0.068586,-0.258181,23,Mujer
21.775537,Aduccion cadera,0.938751,0.067254,-0.335994,-0.932573,-0.173622,0.448895,23,Mujer
22.271096,Aduccion cadera,0.966632,0.021851,-0.280075,0.027542,0.002869,-0.006996,23,Mujer
22.755864,Aduccion cadera,0.965662,0.063369,-0.263926,0.562660,0.044713,-0.215301,23,Mujer
23.250105,Aduccion cadera,0.942630,0.084006,-0.372148,0.569074,0.053876,-0.240347,23,Mujer
23.738596,Aduccion cadera,0.914991,0.101487,-0.414087,-0.854853,-0.144960,0.369602,23,Mujer
24.226491,Aduccion cadera,0.975845,0.008498,-0.252839,-0.193897,-0.059744,0.121896,23,Mujer
24.732907,Aduccion cadera,0.951843,0.043460,-0.269711,0.562660,0.012338,-0.239736,23,Mujer
25.232940,Aduccion cadera,0.959116,0.006313,-0.320327,0.458813,0.032802,-0.250426,23,Mujer
25.741432,Aduccion cadera,0.904323,0.095417,-0.399384,-0.873179,-0.164202,0.406865,23,Mujer
26.238368,Aduccion cadera,0.973905,0.040789,-0.248018,-0.273309,-0.017900,0.118231,23,Mujer
26.742073,Aduccion cadera,0.939963,0.039332,-0.293573,0.627717,0.038910,-0.291048,23,Mujer
27.238693,Aduccion cadera,0.925174,0.059727,-0.372630,0.383371,0.039827,-0.192394,23,Mujer
27.742832,Aduccion cadera,0.922507,0.048073,-0.386610,-0.804762,-0.160843,0.378765,23,Mujer
28.245428,Aduccion cadera,0.950146,0.051958,-0.269711,-0.246431,-0.049360,0.114261,23,Mujer
28.745813,Aduccion cadera,0.954025,0.063126,-0.263444,0.579153,0.087169,-0.264476,23,Mujer
29.264003,Aduccion cadera,0.929538,0.106829,-0.376969,0.521732,0.057847,-0.205527,23,Mujer
29.784254,Aduccion cadera,0.921052,0.099545,-0.385405,-0.670677,-0.094564,0.299964,23,Mujer
30.288657,Aduccion cadera,0.969056,0.071624,-0.266819,-0.264757,-0.093342,0.142666,23,Mujer
30.886751,Aduccion cadera,0.945297,0.106829,-0.327076,0.610308,0.040132,-0.245234,23,Mujer
31.379658,Aduccion cadera,0.902626,0.110228,-0.403723,0.270056,0.015086,-0.114203,23,Mujer
31.878799,Aduccion cadera,0.939963,0.045159,-0.334548,-0.878371,-0.170922,0.391899,23,Mujer
32.390567,Aduccion cadera,0.969784,0.031806,-0.257419,-0.014362,-0.018801,-0.090362,23,Mujer
32.893118,Aduccion cadera,0.948691,0.082307,-0.342020,0.403470,0.034039,-0.196652,23,Mujer
33.417835,Aduccion cadera,0.953055,0.065068,-0.357927,0.522283,0.061223,-0.213757,23,Mujer
33.941299,Aduccion cadera,0.914264,0.162428,-0.428067,-0.173580,0.020554,0.060406,23,Mujer
34.457460,Aduccion cadera,0.986270,0.045645,-0.202705,-0.359894,-0.014570,0.107137,23,Mujer
34.977315,Aduccion cadera,0.960086,0.039575,-0.226808,0.135213,-0.068327,-0.048328,23,Mujer
35.493939,Aduccion cadera,0.907475,0.050501,-0.358409,0.294343,0.019638,-0.203183,23,Mujer
36.007316,Aduccion cadera,0.897050,0.114598,-0.432164,-0.198891,-0.009220,0.078610,23,Mujer
36.524921,Aduccion cadera,0.966389,0.049044,-0.278629,-0.539142,-0.089549,0.280195,23,Mujer
37.051625,Aduccion cadera,0.953297,0.081578,-0.329486,0.501161,0.037816,-0.261031,23,Mujer
37.575165,Aduccion cadera,0.932205,0.118968,-0.354794,0.457790,0.025904,-0.185590,23,Mujer
38.098427,Aduccion cadera,0.895110,0.111685,-0.456267,-0.906578,-0.128339,0.384653,23,Mujer
38.620914,Aduccion cadera,0.950388,-0.041008,-0.073514,0.393954,-0.072445,-0.081437,23,Mujer
39.150396,Aduccion cadera,0.958631,0.097360,-0.344430,0.821865,0.127919,-0.416497,23,Mujer
39.768101,Aduccion cadera,0.905778,0.132322,-0.416979,-0.468282,-0.079775,0.194979,23,Mujer
40.300189,Aduccion cadera,0.956207,0.058513,-0.290921,-0.540059,-0.103905,0.280501,23,Mujer
40.824099,Aduccion cadera,0.981664,0.064583,-0.207767,0.749783,-0.000974,-0.344720,23,Mujer
41.348776,Aduccion cadera,0.812679,0.130622,-0.386851,0.154190,0.032013,-0.138553,23,Mujer
41.874918,Aduccion cadera,0.863592,0.139363,-0.481334,-0.719959,-0.110013,0.326010,23,Mujer
42.396876,Aduccion cadera,0.967117,0.026464,-0.264408,-0.325645,-0.065420,0.172988,23,Mujer
42.890682,Aduccion cadera,0.956449,0.020152,-0.348045,0.784297,0.110204,-0.385037,23,Mujer
