tiempo,tipo,accel_x,accel_y,accel_z,gyros_x,gyros_y,gyros_z,edad,sexo
1.022613,Extension rodilla,0.901414,-0.105657,-0.181495,-0.279498,0.078205,-0.537000,18,Mujer
1.723539,Extension rodilla,0.808072,0.707255,-0.157874,-0.266364,0.081565,-1.831119,18,Mujer
2.249723,Extension rodilla,0.303785,1.027498,-0.058811,-0.029349,0.102640,0.452296,18,Mujer
2.769959,Extension rodilla,0.647816,0.733476,-0.146304,0.296243,-0.094670,0.965423,18,Mujer
3.284094,Extension rodilla,0.955722,0.395266,-0.150161,0.087327,0.031474,0.878985,18,Mujer
3.835259,Extension rodilla,0.962510,0.491412,-0.172094,-0.091351,-0.151786,-1.951154,18,Mujer
4.329299,Extension rodilla,0.288268,0.822338,0.014378,-0.132890,0.159450,-1.122209,18,Mujer
4.839638,Extension rodilla,0.319059,0.960487,-0.053026,0.120924,-0.063821,1.075684,18,Mujer
5.373091,Extension rodilla,0.851470,0.543613,-0.125094,0.177124,0.072402,1.355155,18,Mujer
5.874067,Extension rodilla,0.973420,0.320001,-0.155463,-0.234294,0.011926,-0.456061,18,Mujer
6.370828,Extension rodilla,0.594477,0.772809,-0.136181,-0.456954,0.095920,-2.033315,18,Mujer
6.871521,Extension rodilla,0.192502,1.001519,0.009748,-0.305154,-0.067792,0.978251,18,Mujer
7.387863,Extension rodilla,0.768311,0.659910,-0.099063,0.568078,-0.142012,1.466332,18,Mujer
7.907681,Extension rodilla,0.966874,0.251776,-0.188484,-0.004303,0.011926,0.510633,18,Mujer
8.424402,Extension rodilla,0.841287,0.808257,-0.227772,-0.831415,0.136543,-2.043089,18,Mujer
8.954789,Extension rodilla,0.151771,0.820882,-0.012292,0.017077,-0.013425,0.373494,18,Mujer
9.492662,Extension rodilla,0.592780,0.756056,-0.114971,0.424524,-0.116050,1.109892,18,Mujer
9.981796,Extension rodilla,0.936326,0.400122,-0.124371,0.337476,0.052549,0.999326,18,Mujer
10.488114,Extension rodilla,0.963965,0.588044,-0.185351,-0.284690,-0.053437,-1.872657,18,Mujer
10.986179,Extension rodilla,0.189108,0.796602,0.020714,-0.257201,0.127685,-0.966439,18,Mujer
11.484667,Extension rodilla,0.426220,0.936694,-0.051339,0.306016,-0.193325,1.175560,18,Mujer
12.001158,Extension rodilla,0.834256,0.516420,-0.185833,-0.200391,-0.013425,0.969088,18,Mujer
12.514464,Extension rodilla,0.927113,0.378028,-0.173541,-0.064591,-0.001488,-0.068217,18,Mujer
13.118770,Extension rodilla,0.413128,0.804615,-0.045313,-0.165689,0.238888,-1.693424,18,Mujer
13.628026,Extension rodilla,0.277116,0.966072,0.020958,0.059109,-0.064101,1.100368,18,Mujer
14.142547,Extension rodilla,0.744309,0.600669,-0.118827,0.103092,-0.060131,0.996216,18,Mujer
14.662102,Extension rodilla,0.909657,0.331897,-0.160766,0.067050,-0.024395,0.498055,18,Mujer
15.181710,Extension rodilla,0.894625,0.704827,-0.162212,-0.354141,0.039440,-2.123779,18,Mujer
15.696938,Extension rodilla,0.142316,0.767710,-0.022416,0.156237,-0.054022,0.303800,18,Mujer
16.226398,Extension rodilla,0.695092,0.750472,-0.160525,-0.079252,-0.101975,1.355404,18,Mujer
16.759980,Extension rodilla,0.918385,0.306161,-0.174746,0.231984,-0.147179,0.756756,18,Mujer
17.297182,Extension rodilla,0.953782,0.547740,-0.204874,0.090263,0.021114,-2.015350,18,Mujer
17.853257,Extension rodilla,0.097221,0.812384,0.089193,-0.399040,-0.007902,-0.276522,18,Mujer
18.381090,Extension rodilla,0.826498,0.916056,-0.094483,0.199914,0.016838,1.637624,18,Mujer
18.900519,Extension rodilla,0.901171,0.353263,-0.134012,0.272912,-0.039972,0.544481,18,Mujer
19.463188,Extension rodilla,0.891959,0.862399,-0.205356,-0.452185,0.000345,-2.298791,18,Mujer
20.007857,Extension rodilla,0.279540,0.821853,-0.107499,-0.333372,0.069373,1.029813,18,Mujer
20.550171,Extension rodilla,0.759341,0.600426,-0.177879,0.213658,-0.073570,1.013320,18,Mujer
21.084084,Extension rodilla,0.925659,0.402550,-0.159079,-0.088109,0.046160,-0.321115,18,Mujer
