tiempo,tipo,accel_x,accel_y,accel_z,gyros_x,gyros_y,gyros_z,edad,sexo
1.903892,Extension rodilla,0.929780,-0.221445,-0.279834,0.550057,-2.695429,-1.728188,23,Mujer
2.724966,Extension rodilla,0.948448,-0.218792,-0.249224,0.000584,-0.032362,-0.037924,23,Mujer
3.202049,Extension rodilla,0.942630,-0.225787,-0.211382,0.025199,0.008122,-0.005154,23,Mujer
3.698085,Extension rodilla,0.966632,-0.224823,-0.194510,0.011738,0.038083,-0.007329,23,Mujer
4.218874,Extension rodilla,0.957661,-0.230130,-0.194028,-0.176660,0.133016,-0.001551,23,Mujer
4.693231,Extension rodilla,0.985058,-0.153178,-0.161971,0.214599,-0.042303,-0.336000,23,Mujer
5.244346,Extension rodilla,0.954510,0.120425,-0.313578,-0.720330,0.008399,-1.332321,23,Mujer
5.739943,Extension rodilla,0.460405,0.688560,-0.233557,0.145266,-0.397826,-2.182034,23,Mujer
6.246748,Extension rodilla,0.031518,1.002005,-0.236449,-0.027915,0.125685,0.402536,23,Mujer
6.731516,Extension rodilla,0.375306,0.883037,-0.136422,0.228038,0.272598,1.159704,23,Mujer
7.231528,Extension rodilla,0.805163,0.601640,-0.246331,0.126940,0.196240,0.883287,23,Mujer
7.721337,Extension rodilla,0.948448,0.246677,-0.207285,0.102505,0.098807,0.525626,23,Mujer
8.218947,Extension rodilla,1.000089,0.006070,-0.180530,0.050276,0.080787,0.323429,23,Mujer
8.717760,Extension rodilla,0.994271,-0.089736,-0.164864,0.038620,0.030180,0.056133,23,Mujer
9.220813,Extension rodilla,1.077914,0.527831,-0.304178,-0.208780,-0.339699,-2.568755,23,Mujer
9.720571,Extension rodilla,-0.020734,0.630047,-0.114007,-0.015747,-0.203171,-0.886738,23,Mujer
10.241060,Extension rodilla,0.152256,0.882065,-0.178361,0.246620,0.101040,0.785506,23,Mujer
10.703550,Extension rodilla,0.731702,0.721337,-0.238377,0.208441,0.216188,1.205476,23,Mujer
11.174841,Extension rodilla,0.932932,0.326313,-0.215239,0.039231,0.157240,0.852395,23,Mujer
11.638052,Extension rodilla,0.989179,0.030592,-0.179566,0.035871,0.074467,0.331938,23,Mujer
12.115498,Extension rodilla,0.978512,-0.101315,-0.150402,0.002236,0.066009,0.250984,23,Mujer
12.589605,Extension rodilla,0.969299,-0.086118,-0.167515,-0.084507,-0.008822,-0.320785,23,Mujer
13.057716,Extension rodilla,1.057549,0.621792,-0.259347,-0.022199,-0.431846,-2.763025,23,Mujer
13.625549,Extension rodilla,-0.081456,0.666223,-0.079298,-0.202906,0.006942,-0.027107,23,Mujer
14.113385,Extension rodilla,0.235900,0.880609,-0.207526,0.228670,0.092768,0.886137,23,Mujer
14.607848,Extension rodilla,0.705518,0.739303,-0.261516,0.185604,0.170959,0.706237,23,Mujer
15.099996,Extension rodilla,0.850985,0.471260,-0.226567,0.120547,0.106513,0.453644,23,Mujer
15.587452,Extension rodilla,0.976815,0.250562,-0.222710,0.033193,0.101931,0.589867,23,Mujer
16.090237,Extension rodilla,0.986028,0.021609,-0.188002,0.021892,0.077191,0.359571,23,Mujer
16.592070,Extension rodilla,0.981906,-0.098420,-0.167033,0.029933,0.035053,0.105480,23,Mujer
17.089483,Extension rodilla,1.014151,0.174568,-0.206079,-0.240375,-0.137516,-1.211240,23,Mujer
17.595890,Extension rodilla,0.612903,0.800730,-0.242234,-0.390648,-0.323525,-2.287584,23,Mujer
18.115366,Extension rodilla,-0.017278,0.857543,-0.148956,-0.107512,0.175552,0.716651,23,Mujer
18.627068,Extension rodilla,0.701881,0.841762,-0.231146,0.288329,0.215869,1.486036,23,Mujer
19.130713,Extension rodilla,0.937781,0.383855,-0.224639,0.079413,0.109273,0.855623,23,Mujer
19.634799,Extension rodilla,1.003241,-0.027500,-0.163658,0.182038,0.056128,0.446038,23,Mujer
20.141469,Extension rodilla,0.990634,-0.137981,-0.140279,0.039339,0.040770,0.197101,23,Mujer
20.656164,Extension rodilla,0.922749,0.019423,-0.190172,-0.361388,-0.083235,-0.501118,23,Mujer
21.158571,Extension rodilla,0.867471,0.758484,-0.291886,-0.347644,-0.527945,-2.995892,23,Mujer
21.681246,Extension rodilla,-0.019747,0.916056,-0.226567,-0.032437,0.187072,0.659220,23,Mujer
22.299372,Extension rodilla,0.666726,0.797574,-0.267542,0.309647,0.235331,1.438684,23,Mujer
22.823655,Extension rodilla,0.941418,0.339181,-0.235003,0.031093,0.147672,0.791473,23,Mujer
23.292770,Extension rodilla,0.985785,0.008498,-0.178120,0.070493,0.094832,0.508337,23,Mujer
23.769167,Extension rodilla,0.974875,-0.168376,-0.150161,0.014354,0.050295,0.187182,23,Mujer
24.234457,Extension rodilla,0.993059,0.010197,-0.165105,-0.314292,-0.085622,-0.721175,23,Mujer
24.717054,Extension rodilla,0.992816,0.810927,-0.286342,-0.583989,-0.349211,-2.953582,23,Mujer
25.193980,Extension rodilla,-0.096513,0.621549,-0.086288,-0.385763,0.093056,0.300192,23,Mujer
