tiempo,tipo,accel_x,accel_y,accel_z,gyros_x,gyros_y,gyros_z,edad,sexo
1.024529,Extension rodilla,0.941418,-0.234472,-0.193546,0.001775,-0.011097,0.009260,24,Mujer
1.736916,Extension rodilla,0.934144,-0.249669,-0.186315,0.059712,-0.024821,-0.015814,24,Mujer
2.268551,Extension rodilla,0.944084,-0.242191,-0.204151,0.013401,-0.018053,-0.009953,24,Mujer
2.774496,Extension rodilla,0.963480,-0.180919,-0.191136,-0.286840,0.086099,-0.000484,24,Mujer
3.296936,Extension rodilla,1.087370,0.286252,-0.046519,-0.101747,0.620606,-2.132098,24,Mujer
3.866365,Extension rodilla,0.509379,0.696572,0.190327,-0.177189,0.156959,-0.223755,24,Mujer
4.352144,Extension rodilla,0.838136,0.539728,0.034849,-0.062652,-0.477119,1.278057,24,Mujer
4.868739,Extension rodilla,0.989179,0.124795,-0.066283,0.105336,-0.197648,0.631761,24,Mujer
5.386123,Extension rodilla,0.998150,0.113627,-0.091832,-0.090446,0.156654,-0.728025,24,Mujer
5.869123,Extension rodilla,0.917415,0.520790,0.030462,-0.100220,0.390310,-1.149216,24,Mujer
6.354984,Extension rodilla,0.611449,0.632232,0.159621,-0.000649,0.181394,-0.422897,24,Mujer
6.844452,Extension rodilla,0.699214,0.654326,0.131353,0.091286,-0.380602,1.187649,24,Mujer
7.337153,Extension rodilla,0.935841,0.263430,-0.037118,0.005765,-0.226359,0.433230,24,Mujer
7.831016,Extension rodilla,0.994756,0.144219,-0.070862,0.128549,-0.046153,0.173612,24,Mujer
8.341729,Extension rodilla,0.970996,0.456450,0.001218,-0.056849,0.352131,-1.123254,24,Mujer
8.861701,Extension rodilla,0.538472,0.790775,0.195689,-0.157031,0.328613,-0.781170,24,Mujer
9.390076,Extension rodilla,0.755219,0.712111,0.119411,0.293482,-0.481395,1.130838,24,Mujer
9.871451,Extension rodilla,0.954510,0.320243,0.000731,-0.087087,-0.159469,0.653142,24,Mujer
10.359241,Extension rodilla,0.970996,0.219970,-0.075201,-0.069107,-0.013546,-0.087262,24,Mujer
10.853782,Extension rodilla,0.883473,0.606981,0.096017,-0.172037,0.477590,-1.266538,24,Mujer
11.345753,Extension rodilla,0.409491,0.614508,0.145243,-0.061776,-0.033704,0.201677,24,Mujer
11.838761,Extension rodilla,0.964207,0.676420,0.141344,0.129730,-0.198333,0.846445,24,Mujer
12.428913,Extension rodilla,0.971238,0.272899,-0.019764,0.079639,-0.209328,0.453048,24,Mujer
12.928528,Extension rodilla,0.995968,0.369773,-0.042180,-0.102399,0.183458,-0.719813,24,Mujer
13.427438,Extension rodilla,0.718367,0.718423,0.187403,0.043598,0.392985,-1.360916,24,Mujer
13.939151,Extension rodilla,0.458223,0.720608,0.238336,0.119956,-0.360823,0.913335,24,Mujer
14.450385,Extension rodilla,0.924204,0.482672,0.039479,0.064062,-0.312259,0.657993,24,Mujer
14.965521,Extension rodilla,0.982876,0.188407,-0.046760,-0.044366,-0.118920,0.396848,24,Mujer
15.480093,Extension rodilla,1.010757,0.306404,-0.053026,-0.128055,0.304410,-1.033187,24,Mujer
15.998345,Extension rodilla,0.610236,0.680305,0.161815,0.079945,0.414060,-1.368552,24,Mujer
16.517976,Extension rodilla,0.588416,0.754114,0.162546,-0.050170,-0.368459,1.215713,24,Mujer
17.048687,Extension rodilla,0.897535,0.378028,0.018277,0.085748,-0.131443,0.527879,24,Mujer
17.575298,Extension rodilla,1.053912,0.167284,-0.076888,0.083610,-0.109146,0.303386,24,Mujer
18.095684,Extension rodilla,0.986997,0.362975,-0.017836,-0.158293,0.452239,-1.497750,24,Mujer
18.633696,Extension rodilla,0.482952,0.770381,0.193739,-0.178757,0.176128,-0.380783,24,Mujer
