tiempo,tipo,accel_x,accel_y,accel_z,gyros_x,gyros_y,gyros_z,edad,sexo
1.013537,Abduccion cadera,0.979724,0.095417,-0.152089,0.005979,-0.009295,-0.001851,23,Mujer
1.716193,Abduccion cadera,0.984330,0.093475,-0.144858,0.008498,-0.008960,0.000568,23,Mujer
2.242778,Abduccion cadera,0.977784,0.083521,-0.148715,-0.020695,-0.015558,-0.004973,23,Mujer
2.747346,Abduccion cadera,1.001302,0.040546,0.022908,0.360791,-0.026249,-0.074306,23,Mujer
3.256643,Abduccion cadera,0.984088,0.084249,-0.153776,1.026023,0.140518,-0.301853,23,Mujer
3.819440,Abduccion cadera,0.971966,0.155144,-0.243198,-0.221364,-0.116657,0.091849,23,Mujer
4.343323,Abduccion cadera,0.970753,0.150289,-0.165587,-0.344148,-0.068704,0.109870,23,Mujer
4.882745,Abduccion cadera,0.974875,0.106586,-0.159079,-0.254351,-0.042436,0.067109,23,Mujer
5.414502,Abduccion cadera,1.025061,0.072109,0.050933,0.828408,0.110280,-0.216943,23,Mujer
5.904112,Abduccion cadera,0.915961,0.290623,-0.438672,0.202271,0.190303,-0.060867,23,Mujer
6.391250,Abduccion cadera,1.000574,0.120182,-0.089181,-0.568030,-0.079088,0.188977,23,Mujer
6.855299,Abduccion cadera,0.981421,0.137421,-0.147268,-0.425698,-0.080921,0.096126,23,Mujer
7.347111,Abduccion cadera,0.986028,0.105129,-0.140279,-0.191518,-0.041423,0.057273,23,Mujer
7.857896,Abduccion cadera,1.016091,0.017967,-0.074719,1.206753,0.147029,-0.339179,23,Mujer
8.371291,Abduccion cadera,0.951600,0.226525,-0.296465,-0.074231,-0.428712,0.013291,23,Mujer
8.884528,Abduccion cadera,1.011969,0.072595,-0.122443,-0.420287,-0.067385,0.149208,23,Mujer
9.412852,Abduccion cadera,0.980451,0.119454,-0.147027,-0.106703,-0.023299,0.035221,23,Mujer
9.896316,Abduccion cadera,0.931477,0.080607,-0.078575,0.772332,0.093071,-0.231116,23,Mujer
10.385146,Abduccion cadera,0.924689,0.230167,-0.383718,0.031726,0.035651,0.000695,23,Mujer
10.879220,Abduccion cadera,0.978269,0.102216,-0.122201,-0.576390,-0.140889,0.175097,23,Mujer
11.362878,Abduccion cadera,0.978027,0.100516,-0.154740,-0.266681,-0.049870,0.081940,23,Mujer
