tiempo,tipo,accel_x,accel_y,accel_z,gyros_x,gyros_y,gyros_z,edad,sexo
1.018505,Abduccion cadera,0.946994,0.366131,-0.073755,-0.427633,-0.005178,0.004226,18,Mujer
1.721058,Abduccion cadera,0.930507,0.338696,-0.061703,-0.124949,-0.065348,0.212531,18,Mujer
2.241688,Abduccion cadera,0.939236,0.304219,-0.018559,0.285552,0.069958,-0.032120,18,Mujer
2.738269,Abduccion cadera,0.986270,0.286495,-0.097617,1.170391,0.582780,-0.123750,18,Mujer
3.255172,Abduccion cadera,0.939478,0.463977,-0.093519,-0.472531,-0.372003,-0.029066,18,Mujer
3.734522,Abduccion cadera,0.926871,0.368559,-0.065801,-0.763303,-0.351844,0.017665,18,Mujer
4.297546,Abduccion cadera,0.908687,0.353506,0.025588,-0.355856,-0.194546,0.003615,18,Mujer
4.796202,Abduccion cadera,0.964935,0.348407,0.147193,0.133447,-0.061989,0.054012,18,Mujer
5.305883,Abduccion cadera,0.979724,0.281882,0.007798,1.095865,0.661276,-0.098705,18,Mujer
5.781128,Abduccion cadera,0.846379,0.526617,-0.213551,-0.144191,-0.221119,0.001783,18,Mujer
6.311148,Abduccion cadera,0.971238,0.331169,0.024370,-0.598980,-0.255938,0.031715,18,Mujer
6.813900,Abduccion cadera,0.947964,0.353506,0.014866,-0.200391,-0.197295,0.011862,18,Mujer
7.328034,Abduccion cadera,0.991604,0.346951,0.166932,0.430938,0.214733,-0.029982,18,Mujer
7.848173,Abduccion cadera,0.964692,0.285524,-0.100750,1.198185,0.631038,-0.095650,18,Mujer
8.370768,Abduccion cadera,0.903111,0.425858,-0.079298,-0.574546,-0.411098,0.038129,18,Mujer
8.894235,Abduccion cadera,0.955479,0.385069,-0.041216,-0.460314,-0.278540,0.052790,18,Mujer
9.427630,Abduccion cadera,0.906505,0.362975,-0.067006,-0.535450,-0.231198,-0.007991,18,Mujer
9.908212,Abduccion cadera,1.014879,0.340152,0.024370,0.973692,0.565675,-0.040062,18,Mujer
10.405961,Abduccion cadera,0.854379,0.576147,-0.332619,0.116648,0.253829,-0.008602,18,Mujer
10.902340,Abduccion cadera,0.907475,0.346708,-0.001205,-0.756278,-0.307862,0.061953,18,Mujer
11.398189,Abduccion cadera,0.913536,0.360061,-0.001687,-0.325007,-0.154535,-0.001883,18,Mujer
11.897466,Abduccion cadera,0.956692,0.311746,0.298285,0.363743,0.097142,-0.006464,18,Mujer
12.401358,Abduccion cadera,0.988452,0.284067,-0.010846,1.261410,0.671661,-0.056250,18,Mujer
13.001291,Abduccion cadera,0.896323,0.362732,-0.142207,-0.643574,-0.419345,-0.037924,18,Mujer
