tiempo,tipo,accel_x,accel_y,accel_z,gyros_x,gyros_y,gyros_z,edad,sexo
1.862503,Patada de gluteo,0.044368,0.909987,-0.754178,0.325331,-0.989596,-0.545882,18,Mujer
2.686624,Patada de gluteo,0.067158,0.880366,-0.506883,0.036405,-0.053075,0.022848,18,Mujer
3.170828,Patada de gluteo,0.064006,0.863613,-0.515801,-0.001715,-0.028311,0.014715,18,Mujer
3.677309,Patada de gluteo,0.068612,0.865798,-0.517247,-0.008378,-0.014061,0.008014,18,Mujer
4.191552,Patada de gluteo,0.236870,0.691959,-0.475549,-0.006240,-0.069039,0.359872,18,Mujer
4.671728,Patada de gluteo,0.279540,0.760426,-0.493627,-0.045335,0.537550,-0.140121,18,Mujer
5.224783,Patada de gluteo,-0.000987,0.911443,-0.582566,0.298582,-0.481068,-0.480067,18,Mujer
5.721373,Patada de gluteo,-0.259424,0.585858,-0.543278,-1.563030,0.325885,0.290845,18,Mujer
6.253316,Patada de gluteo,0.144255,0.996178,-0.465185,0.293084,-0.050102,0.255414,18,Mujer
6.759583,Patada de gluteo,0.099403,0.836178,-0.656803,0.038659,-0.361643,-0.385994,18,Mujer
7.275767,Patada de gluteo,0.255780,0.894933,-0.521345,-0.297317,0.492652,0.316806,18,Mujer
7.776498,Patada de gluteo,-0.124158,0.878424,-0.559186,0.185267,-0.597132,-0.616901,18,Mujer
8.286288,Patada de gluteo,-0.269791,0.751200,-0.248259,0.209701,0.149345,0.775872,18,Mujer
8.807908,Patada de gluteo,0.241961,0.976997,-0.486637,0.859051,-0.143259,0.673552,18,Mujer
9.334789,Patada de gluteo,0.221353,0.854873,-0.374558,0.210312,-0.488093,-0.120268,18,Mujer
9.857849,Patada de gluteo,0.306937,0.932081,-0.521104,0.080503,0.506091,-0.015810,18,Mujer
10.400479,Patada de gluteo,0.158802,0.842247,-0.567863,0.093026,-0.443499,-0.789165,18,Mujer
10.899792,Patada de gluteo,-0.305089,0.631989,-0.575576,0.275675,0.412017,0.390721,18,Mujer
11.403131,Patada de gluteo,0.207049,0.901003,-0.601366,0.246353,0.323136,-0.017948,18,Mujer
11.898049,Patada de gluteo,0.199048,0.892020,-0.545930,-0.161705,-0.459382,-0.157836,18,Mujer
12.408917,Patada de gluteo,0.258205,0.794660,-0.551714,-0.096037,0.215624,-0.005120,18,Mujer
12.920751,Patada de gluteo,-0.468000,0.719880,-0.465426,0.252462,0.405909,0.510756,18,Mujer
13.419612,Patada de gluteo,0.171894,0.854873,-0.458195,-0.093288,-0.595299,-0.371333,18,Mujer
14.006366,Patada de gluteo,0.156135,0.878181,-0.573889,-0.008378,0.503342,0.374839,18,Mujer
14.524219,Patada de gluteo,0.393247,0.858515,-0.468560,0.234136,-0.321632,-0.106829,18,Mujer
15.034287,Patada de gluteo,0.337970,0.771838,-0.410231,-0.063792,0.172961,-0.021250,18,Mujer
15.542653,Patada de gluteo,0.133588,0.928439,-0.489288,-0.096779,-0.321534,-0.505360,18,Mujer
16.069142,Patada de gluteo,-0.178215,0.794174,-0.566176,0.322580,0.174794,0.440259,18,Mujer
16.594694,Patada de gluteo,0.233475,0.850502,-0.503027,0.195520,0.280474,0.589310,18,Mujer
17.119328,Patada de gluteo,0.321241,0.780093,-0.571720,0.201323,-0.286715,-0.212145,18,Mujer
17.651008,Patada de gluteo,0.442464,0.823552,-0.490493,-0.081813,0.263064,0.112530,18,Mujer
18.181963,Patada de gluteo,-0.234000,0.743431,-0.530022,0.248360,-0.787319,-0.904561,18,Mujer
18.709122,Patada de gluteo,0.010668,0.922855,-0.491939,-0.378693,0.286582,0.611607,18,Mujer
19.239679,Patada de gluteo,0.377973,0.842733,-0.495314,-0.119381,-0.231126,-0.245437,18,Mujer
19.756772,Patada de gluteo,0.316877,0.854873,-0.426380,-0.308444,-0.072606,0.121998,18,Mujer
20.275064,Patada de gluteo,0.356153,0.911929,-0.571238,0.251720,-0.192031,-0.326377,18,Mujer
20.801735,Patada de gluteo,-0.343102,0.647528,-0.407820,0.224842,0.137531,0.285405,18,Mujer
