tiempo,tipo,accel_x,accel_y,accel_z,gyros_x,gyros_y,gyros_z,edad,sexo
1.035192,Abduccion cadera,0.922749,0.370259,0.182773,0.436509,0.573608,0.203650,18,Mujer
1.727307,Abduccion cadera,0.884200,0.481458,0.104546,-0.539349,-0.456311,-0.190358,18,Mujer
2.232612,Abduccion cadera,0.885897,0.267800,0.330453,0.316474,0.217473,0.111104,18,Mujer
2.727580,Abduccion cadera,0.850500,0.562550,0.083344,0.103648,0.121026,0.020949,18,Mujer
3.240039,Abduccion cadera,0.922264,0.431685,0.139151,-0.630918,-0.512747,-0.173917,18,Mujer
3.722021,Abduccion cadera,0.929053,0.404250,0.141588,0.440235,0.485407,0.172749,18,Mujer
4.288198,Abduccion cadera,0.875715,0.480487,0.158159,-0.514242,-0.459907,-0.186746,18,Mujer
4.796688,Abduccion cadera,0.957176,0.280668,0.369932,0.284464,0.229760,0.077759,18,Mujer
5.319172,Abduccion cadera,0.829892,0.471989,0.080176,0.139078,0.312227,0.079592,18,Mujer
5.825993,Abduccion cadera,0.888807,0.392353,0.106008,-0.428721,-0.444025,-0.143680,18,Mujer
6.335017,Abduccion cadera,0.903111,0.250805,0.313882,0.355019,0.018400,0.136097,18,Mujer
6.834659,Abduccion cadera,0.842015,0.449409,0.067504,0.532475,0.325055,0.196267,18,Mujer
7.356831,Abduccion cadera,0.867229,0.502823,0.160840,-0.658101,-0.588189,-0.174223,18,Mujer
7.879441,Abduccion cadera,0.912809,0.283096,0.260512,0.198332,0.403856,0.173360,18,Mujer
8.404992,Abduccion cadera,0.817770,0.545069,0.089680,0.031936,0.024097,0.032008,18,Mujer
8.924595,Abduccion cadera,0.932932,0.338938,0.280982,-0.464392,-0.497276,-0.190347,18,Mujer
9.460838,Abduccion cadera,0.925901,0.374629,0.141344,0.755506,0.587620,0.277270,18,Mujer
9.935395,Abduccion cadera,0.864805,0.533415,0.065311,-0.209356,-0.413893,-0.135064,18,Mujer
10.423179,Abduccion cadera,0.901656,0.250805,0.371881,-0.107647,-0.306992,-0.054429,18,Mujer
10.900595,Abduccion cadera,0.874745,0.506223,0.018277,0.463512,0.497212,0.249171,18,Mujer
