tiempo,tipo,accel_x,accel_y,accel_z,gyros_x,gyros_y,gyros_z,edad,sexo
1.024724,Patada de gluteo,-0.577595,0.517391,-0.339609,-0.676182,-0.374761,-0.323832,18,Mujer
1.718343,Patada de gluteo,0.149104,1.041823,-0.574371,-0.560423,0.509161,0.374387,18,Mujer
2.243413,Patada de gluteo,0.664302,0.623491,-0.433610,0.318306,0.171353,-0.248696,18,Mujer
2.761588,Patada de gluteo,0.130678,0.954175,-0.636315,0.353736,-0.506097,-0.485101,18,Mujer
3.292683,Patada de gluteo,-0.151557,0.961459,-0.725737,0.212627,0.434636,0.840477,18,Mujer
3.766721,Patada de gluteo,0.513985,0.861914,-0.606669,0.578229,0.191817,0.139815,18,Mujer
4.327567,Patada de gluteo,0.561020,0.775237,-0.528335,-0.113881,0.215946,-0.130493,18,Mujer
4.824574,Patada de gluteo,-0.322367,0.703127,-0.569069,0.336327,-0.764798,-0.696460,18,Mujer
5.349298,Patada de gluteo,0.118314,0.975541,-0.697055,-0.099831,0.476786,0.721664,18,Mujer
5.833655,Patada de gluteo,0.777282,0.686375,-0.515319,0.167117,0.000616,-0.150041,18,Mujer
6.325070,Patada de gluteo,0.262084,0.823552,-0.564971,0.236450,-0.639571,-0.298176,18,Mujer
6.816113,Patada de gluteo,-0.074544,0.696329,-0.693921,0.530887,0.313685,0.617206,18,Mujer
7.338538,Patada de gluteo,0.282450,0.782520,-0.652946,0.174753,0.079418,0.141036,18,Mujer
7.868739,Patada de gluteo,0.493377,0.705312,-0.501822,0.079152,0.157609,0.046047,18,Mujer
8.377005,Patada de gluteo,0.392035,1.002733,-0.615346,0.064186,-0.667976,-0.806416,18,Mujer
8.891360,Patada de gluteo,0.015032,0.961701,-0.610525,-0.158780,0.637443,0.601934,18,Mujer
9.409419,Patada de gluteo,0.402945,0.864827,-0.545448,0.065103,-0.347882,0.195403,18,Mujer
9.872553,Patada de gluteo,0.445373,0.808014,-0.595341,-0.074480,-0.152100,-0.121941,18,Mujer
10.358820,Patada de gluteo,-0.331253,0.673992,-0.485432,-0.135872,-0.236094,-0.062076,18,Mujer
10.836172,Patada de gluteo,0.143770,0.762369,-0.665480,0.245613,0.323153,0.401876,18,Mujer
11.323959,Patada de gluteo,0.650240,0.688074,-0.457954,0.146653,-0.162485,0.077506,18,Mujer
11.808637,Patada de gluteo,0.207534,0.813841,-0.629808,0.153067,-0.426684,-0.532137,18,Mujer
12.293450,Patada de gluteo,-0.169329,0.924069,-0.647403,0.458500,0.209532,0.536572,18,Mujer
12.793318,Patada de gluteo,0.164378,0.713810,-0.662347,0.183000,0.076363,0.111104,18,Mujer
13.407141,Patada de gluteo,0.271297,0.859000,-0.649572,-0.102275,-0.226015,-0.343685,18,Mujer
13.906963,Patada de gluteo,-0.283614,0.810442,-0.580397,0.778593,0.242824,0.763508,18,Mujer
14.396287,Patada de gluteo,0.429372,0.858272,-0.634628,0.188192,0.044293,0.034440,18,Mujer
14.895893,Patada de gluteo,0.509621,0.776693,-0.554366,0.019288,0.183265,0.007257,18,Mujer
15.397875,Patada de gluteo,-0.161924,0.787619,-0.604982,0.305783,-0.586425,-0.565124,18,Mujer
15.904644,Patada de gluteo,0.057217,0.872839,-0.542073,0.140850,0.150889,0.798327,18,Mujer
16.421756,Patada de gluteo,0.744794,0.767467,-0.356722,0.268826,-0.047031,0.100719,18,Mujer
16.934811,Patada de gluteo,0.137467,0.937179,-0.584253,0.114888,-0.583371,-0.889493,18,Mujer
17.442307,Patada de gluteo,-0.309532,0.814326,-0.549545,-0.608071,0.443493,0.784277,18,Mujer
17.965079,Patada de gluteo,0.934629,0.693658,-0.403723,0.303951,-0.106591,-0.075821,18,Mujer
18.467585,Patada de gluteo,0.287298,0.927225,-0.582566,0.116721,-0.342385,-0.518698,18,Mujer
18.968086,Patada de gluteo,-0.026411,1.090139,-0.590279,-0.455355,0.391875,0.325823,18,Mujer
19.475017,Patada de gluteo,0.341606,0.981125,-0.540868,-0.185352,-0.007325,0.117213,18,Mujer
19.990738,Patada de gluteo,0.475921,0.864827,-0.600402,-0.115714,-0.053445,-0.098117,18,Mujer
20.509718,Patada de gluteo,-0.414437,0.593628,-0.397456,-0.110216,-0.091319,0.035662,18,Mujer
21.033117,Patada de gluteo,0.370700,0.706041,-0.586182,0.449642,0.114543,0.451661,18,Mujer
21.544057,Patada de gluteo,0.556413,0.777907,-0.492903,0.111223,0.342395,-0.169589,18,Mujer
22.123963,Patada de gluteo,-0.469728,0.609409,-0.448795,0.129243,-0.310925,-0.165923,18,Mujer
22.608920,Patada de gluteo,0.161711,0.900518,-0.587146,-0.091584,0.149056,0.612319,18,Mujer
23.089494,Patada de gluteo,0.790131,0.580760,-0.285137,0.213237,0.016193,-0.015651,18,Mujer
23.575402,Patada de gluteo,0.233718,1.012688,-0.639208,0.060521,-0.532669,-0.771596,18,Mujer
24.054234,Patada de gluteo,-0.059981,0.650199,-0.589315,0.044944,0.241602,0.742433,18,Mujer
24.554154,Patada de gluteo,0.317362,0.792475,-0.498688,0.438952,-0.120030,-0.044972,18,Mujer
25.042488,Patada de gluteo,0.420886,0.889592,-0.606669,-0.031720,-0.200359,-0.501594,18,Mujer
25.536099,Patada de gluteo,-0.173279,0.794174,-0.583771,-0.289199,0.258401,0.644695,18,Mujer
26.029191,Patada de gluteo,2.118735,2.448078,-1.232379,2.372035,0.508856,-0.732195,18,Mujer
26.513817,Patada de gluteo,0.476891,0.932809,-0.476031,0.360761,-0.462420,-0.224567,18,Mujer
27.002261,Patada de gluteo,-0.214007,0.858515,-0.547135,-0.049435,0.364081,0.458075,18,Mujer
27.483686,Patada de gluteo,0.543806,0.859243,-0.422523,0.293261,0.019858,-0.216931,18,Mujer
27.970372,Patada de gluteo,0.297239,0.995450,-0.577022,0.111834,-0.448370,-0.432872,18,Mujer
28.458916,Patada de gluteo,-0.098734,0.956846,-0.579433,-0.085170,0.284668,0.547873,18,Mujer
28.942826,Patada de gluteo,0.280995,0.840791,-0.417462,0.066019,0.058954,-0.004655,18,Mujer
29.443066,Patada de gluteo,0.417249,0.977968,-0.464944,-0.211619,-0.338719,-0.300925,18,Mujer
29.939570,Patada de gluteo,-0.356678,0.570563,-0.526165,-0.360365,0.192733,0.185324,18,Mujer
30.432442,Patada de gluteo,0.450949,0.826709,-0.436503,0.219041,0.307576,-0.033977,18,Mujer
31.016328,Patada de gluteo,0.159529,0.905616,-0.566417,0.184527,-0.731200,-0.598416,18,Mujer
31.508223,Patada de gluteo,-0.128355,0.951261,-0.531468,-0.153282,0.303300,0.666991,18,Mujer
32.000354,Patada de gluteo,0.462344,0.821367,-0.395287,0.110855,0.055260,0.014642,18,Mujer
32.494045,Patada de gluteo,0.186926,0.715510,-0.635592,0.641697,-0.642348,-0.146626,18,Mujer
32.985511,Patada de gluteo,-0.128848,0.896876,-0.573166,-0.460609,0.253791,0.113297,18,Mujer
33.478440,Patada de gluteo,0.468890,0.764068,-0.468319,-0.186942,0.235465,0.109632,18,Mujer
33.985511,Patada de gluteo,0.204382,0.833264,-0.610525,0.073287,-0.385479,-0.515894,18,Mujer
34.486745,Patada de gluteo,-0.259918,0.896147,-0.571479,-0.074237,0.222332,0.329849,18,Mujer
34.990003,Patada de gluteo,0.341121,0.809713,-0.537735,0.497838,0.050373,0.211646,18,Mujer
35.496952,Patada de gluteo,0.176016,0.892748,-0.570997,0.124294,-0.485355,-0.438314,18,Mujer
36.001468,Patada de gluteo,-0.157728,0.918727,-0.551955,-0.122495,0.254097,0.393684,18,Mujer
36.517403,Patada de gluteo,0.669151,0.806071,-0.412882,0.298085,0.045181,0.075118,18,Mujer
37.049580,Patada de gluteo,0.361729,1.023128,-0.609561,0.285257,-0.620357,-0.394943,18,Mujer
37.570892,Patada de gluteo,-0.136500,0.856087,-0.509052,0.007008,0.249515,0.701560,18,Mujer
38.085412,Patada de gluteo,0.512531,0.829379,-0.524237,0.230279,-0.063553,0.028081,18,Mujer
38.592688,Patada de gluteo,0.069340,0.936208,-0.591243,0.217451,-0.630131,-0.430068,18,Mujer
39.110623,Patada de gluteo,-0.167601,0.925040,-0.571479,-0.055606,0.302355,0.674377,18,Mujer
39.710819,Patada de gluteo,0.716428,0.807771,-0.354794,0.074814,0.015554,-0.036059,18,Mujer
40.223092,Patada de gluteo,-0.065411,0.888378,-0.671988,0.265709,-0.563852,-0.681744,18,Mujer
40.733973,Patada de gluteo,-0.063437,1.000791,-0.473380,-0.217180,0.384822,0.472486,18,Mujer
41.247393,Patada de gluteo,0.691941,0.956117,-0.338404,0.083672,-0.094707,0.000898,18,Mujer
41.767097,Patada de gluteo,-0.377165,0.764068,-0.498688,-0.124023,-0.482912,-0.564763,18,Mujer
42.277756,Patada de gluteo,0.208261,0.938879,-0.517488,0.277316,0.368023,0.434918,18,Mujer
42.756490,Patada de gluteo,0.514228,0.790775,-0.483985,0.017698,-0.197027,0.051600,18,Mujer
