tiempo,tipo,accel_x,accel_y,accel_z,gyros_x,gyros_y,gyros_z,edad,sexo
1.062884,Abduccion cadera,0.887110,0.382156,0.327529,-0.482538,-0.195166,-0.143627,18,Mujer
1.747411,Abduccion cadera,0.911112,0.293051,0.249058,0.829906,0.529320,0.404625,18,Mujer
2.255379,Abduccion cadera,0.846136,0.440426,0.280495,-0.302944,-0.362543,-0.291151,18,Mujer
2.741804,Abduccion cadera,0.891716,0.320486,0.388209,-0.894567,-0.346050,-0.354070,18,Mujer
3.253133,Abduccion cadera,0.871836,0.095417,0.474965,1.139615,0.368968,0.332543,18,Mujer
3.751862,Abduccion cadera,0.766129,0.443096,0.357747,0.190635,0.036963,0.039327,18,Mujer
4.325943,Abduccion cadera,0.796920,0.459606,0.361646,-0.521023,-0.160958,-0.298481,18,Mujer
4.833031,Abduccion cadera,0.846136,0.434599,0.325579,-0.728106,-0.310620,-0.170200,18,Mujer
5.346564,Abduccion cadera,0.885413,0.249591,0.364814,0.581284,0.325902,0.261682,18,Mujer
5.850298,Abduccion cadera,0.848318,0.603825,0.254907,-0.016753,0.253514,0.185324,18,Mujer
6.349469,Abduccion cadera,0.872078,0.304947,0.341419,-0.271484,-0.489909,-0.235868,18,Mujer
6.847167,Abduccion cadera,0.874017,0.215600,0.474478,0.332051,-0.208300,-0.052303,18,Mujer
7.359118,Abduccion cadera,0.901171,0.392838,0.191302,0.531804,0.535429,0.426310,18,Mujer
7.870352,Abduccion cadera,0.853167,0.410562,0.275621,-0.438250,-0.638960,-0.337271,18,Mujer
8.383176,Abduccion cadera,0.886382,0.121882,0.577074,0.165895,-0.007936,0.109271,18,Mujer
8.908474,Abduccion cadera,0.887594,0.515691,0.203974,0.671997,0.377825,0.317576,18,Mujer
9.436007,Abduccion cadera,0.862138,0.447224,0.319730,-0.876852,-0.417216,-0.332384,18,Mujer
9.929948,Abduccion cadera,0.877654,0.109742,0.524923,0.149402,-0.114837,-0.011069,18,Mujer
10.424105,Abduccion cadera,0.895595,0.383855,0.217134,0.623739,0.506107,0.414704,18,Mujer
10.922360,Abduccion cadera,0.901171,0.414447,0.275134,-1.384481,-0.298708,-0.409964,18,Mujer
11.426377,Abduccion cadera,0.880079,0.124795,0.519318,-0.290116,-0.213187,-0.143932,18,Mujer
11.920710,Abduccion cadera,0.920082,0.415661,0.219815,0.594723,0.558947,0.391186,18,Mujer
12.437664,Abduccion cadera,0.994756,0.671807,0.115025,0.153067,-0.810613,-0.042529,18,Mujer
13.038675,Abduccion cadera,0.808557,0.021609,0.510545,0.440174,-0.048559,0.093389,18,Mujer
13.555379,Abduccion cadera,0.893413,0.513506,0.223714,0.686963,0.326818,0.218311,18,Mujer
14.076340,Abduccion cadera,0.880564,0.357876,0.299503,-0.425422,-0.594977,-0.345823,18,Mujer
14.604986,Abduccion cadera,0.883958,0.281882,0.474234,0.647868,0.243130,0.256184,18,Mujer
15.123673,Abduccion cadera,0.829165,0.550411,0.222008,0.074876,0.234578,0.108355,18,Mujer
15.643501,Abduccion cadera,0.909415,0.380942,0.273915,-1.112340,-0.515565,-0.356819,18,Mujer
