tiempo,tipo,accel_x,accel_y,accel_z,gyros_x,gyros_y,gyros_z,edad,sexo
1.027135,Abduccion cadera,0.951358,0.288923,-0.096893,0.005979,-0.011698,-0.001250,17,Mujer
1.735871,Abduccion cadera,0.945782,0.291837,-0.093519,0.032784,-0.007000,-0.005022,17,Mujer
2.271733,Abduccion cadera,0.984088,0.202003,-0.010846,0.599056,0.249258,-0.023959,17,Mujer
2.774015,Abduccion cadera,0.910142,0.317573,-0.218372,0.533694,0.145716,-0.223101,17,Mujer
3.307950,Abduccion cadera,0.940205,0.323642,-0.088699,-0.486451,-0.192092,-0.028845,17,Mujer
3.886191,Abduccion cadera,0.949661,0.280183,-0.105812,-0.371609,-0.167658,-0.015101,17,Mujer
4.406471,Abduccion cadera,0.967844,0.264887,0.052151,-0.050649,-0.035411,0.021789,17,Mujer
4.932705,Abduccion cadera,0.979482,0.218513,-0.044349,1.128626,0.341493,-0.134592,17,Mujer
5.462274,Abduccion cadera,0.912324,0.316116,-0.343948,-0.577215,-0.226001,0.071269,17,Mujer
5.957714,Abduccion cadera,0.981179,0.304219,-0.117863,-0.615700,-0.093749,0.063634,17,Mujer
6.475608,Abduccion cadera,0.954510,0.300092,-0.065560,-0.164881,-0.097108,0.021178,17,Mujer
6.983564,Abduccion cadera,0.994271,0.271685,0.176193,0.571517,0.236119,-0.036243,17,Mujer
7.494979,Abduccion cadera,0.894625,0.286738,-0.345876,0.208968,0.161288,-0.163303,17,Mujer
8.006825,Abduccion cadera,0.994513,0.247406,-0.032057,-0.510631,-0.149032,0.012321,17,Mujer
8.530677,Abduccion cadera,0.961056,0.285281,-0.024826,-0.255900,-0.134982,0.034312,17,Mujer
9.058201,Abduccion cadera,0.940933,0.282853,-0.119550,-0.100849,-0.054936,0.019321,17,Mujer
9.598367,Abduccion cadera,0.981421,0.215114,0.073596,0.888447,0.313416,-0.173407,17,Mujer
10.108925,Abduccion cadera,0.947721,0.402065,-0.456508,-0.128643,-0.080592,0.175703,17,Mujer
10.605780,Abduccion cadera,0.950873,0.274841,-0.114248,-0.479891,-0.217426,0.073383,17,Mujer
11.129542,Abduccion cadera,0.951358,0.304219,-0.086529,-0.346111,-0.132516,0.039480,17,Mujer
11.610990,Abduccion cadera,0.940933,0.298878,-0.118104,-0.052016,-0.017521,0.011001,17,Mujer
12.101513,Abduccion cadera,0.956207,0.299849,-0.118104,1.058537,0.312041,-0.213492,17,Mujer
12.685001,Abduccion cadera,0.919597,0.288680,-0.152330,-0.524826,-0.314096,0.053150,17,Mujer
13.177681,Abduccion cadera,0.953055,0.252747,-0.145581,-0.465572,-0.172375,0.054677,17,Mujer
13.680836,Abduccion cadera,0.946024,0.366860,-0.070380,-0.140286,-0.080134,0.029326,17,Mujer
14.200648,Abduccion cadera,0.959601,0.282125,-0.097858,0.152013,0.026462,-0.039396,17,Mujer
14.709242,Abduccion cadera,0.973178,0.252990,-0.120755,0.868558,0.252176,-0.172259,17,Mujer
15.219135,Abduccion cadera,0.969784,0.200547,-0.100991,0.040530,0.015772,0.006724,17,Mujer
15.726025,Abduccion cadera,0.940205,0.340395,-0.064596,-0.426782,-0.184898,0.066895,17,Mujer
16.243688,Abduccion cadera,0.946024,0.269500,-0.131843,-0.320186,-0.121979,0.053150,17,Mujer
16.764620,Abduccion cadera,0.939720,0.292322,-0.139315,-0.078119,-0.050479,0.022113,17,Mujer
17.281564,Abduccion cadera,0.970511,0.223612,-0.136663,1.015940,0.384762,-0.183748,17,Mujer
17.814510,Abduccion cadera,0.944084,0.273142,-0.245126,-0.470295,-0.183037,0.029444,17,Mujer
18.328208,Abduccion cadera,0.942630,0.302277,-0.074719,-0.496868,-0.201974,0.088392,17,Mujer
18.839066,Abduccion cadera,0.954267,0.292808,-0.115453,-0.163641,-0.083466,0.038607,17,Mujer
19.379252,Abduccion cadera,0.970996,0.260516,0.023639,0.377281,0.059171,-0.035919,17,Mujer
19.904154,Abduccion cadera,0.961056,0.291351,-0.247295,0.935001,0.357273,-0.184665,17,Mujer
20.418075,Abduccion cadera,0.949661,0.308832,-0.087011,-0.736632,-0.326285,0.107940,17,Mujer
20.930120,Abduccion cadera,0.951115,0.297906,-0.140038,-0.409819,-0.136611,0.091141,17,Mujer
21.529817,Abduccion cadera,0.941418,0.302034,-0.132566,-0.129138,-0.049372,0.023123,17,Mujer
21.996313,Abduccion cadera,0.981179,0.218271,0.014622,1.099617,0.398392,-0.215115,17,Mujer
22.473590,Abduccion cadera,0.900929,0.377300,-0.465426,0.251126,0.015685,-0.098440,17,Mujer
22.951190,Abduccion cadera,0.965177,0.318058,-0.139315,-0.575986,-0.195369,0.076268,17,Mujer
23.438567,Abduccion cadera,0.941902,0.325099,-0.111355,-0.390894,-0.170934,0.098870,17,Mujer
23.917933,Abduccion cadera,0.944569,0.298878,-0.127745,-0.112590,-0.048973,0.030129,17,Mujer
24.415681,Abduccion cadera,0.976572,0.184280,-0.055678,0.992466,0.318462,-0.206581,17,Mujer
24.903131,Abduccion cadera,0.950873,0.382398,-0.359615,0.256679,0.101605,-0.045618,17,Mujer
25.406360,Abduccion cadera,0.938993,0.264887,-0.100027,-0.455590,-0.210547,0.028602,17,Mujer
25.900643,Abduccion cadera,0.927356,0.292808,-0.150161,-0.402140,-0.146101,0.064338,17,Mujer
26.400596,Abduccion cadera,0.948448,0.306161,-0.147268,-0.216742,-0.091428,0.042958,17,Mujer
26.896834,Abduccion cadera,0.962025,0.182337,-0.139556,1.248113,0.436054,-0.235292,17,Mujer
27.399140,Abduccion cadera,0.942872,0.267557,-0.169202,-0.478192,-0.205355,0.048761,17,Mujer
27.896153,Abduccion cadera,0.946266,0.272656,-0.080745,-0.406416,-0.178782,0.086940,17,Mujer
28.395907,Abduccion cadera,0.946024,0.295479,-0.130396,-0.208495,-0.083792,0.046928,17,Mujer
28.895757,Abduccion cadera,0.984573,0.237451,0.009260,0.807068,0.301969,-0.137859,17,Mujer
29.403429,Abduccion cadera,0.787949,0.303005,-0.464462,0.334869,0.232025,-0.108842,17,Mujer
29.913316,Abduccion cadera,0.940205,0.302034,-0.112560,-0.555772,-0.188861,0.082053,17,Mujer
30.511070,Abduccion cadera,0.947964,0.282125,-0.132807,-0.272942,-0.117695,0.042347,17,Mujer
31.014945,Abduccion cadera,0.944569,0.298878,-0.099545,-0.016047,-0.035531,0.015147,17,Mujer
31.527405,Abduccion cadera,0.965905,0.228953,-0.190895,1.230729,0.435446,-0.295478,17,Mujer
32.042665,Abduccion cadera,0.905536,0.300820,-0.196920,-0.768022,-0.309198,0.112886,17,Mujer
32.549953,Abduccion cadera,0.948691,0.275327,-0.078575,-0.419523,-0.162591,0.091200,17,Mujer
33.077522,Abduccion cadera,0.945297,0.286738,-0.147027,-0.117879,-0.068267,0.028707,17,Mujer
33.596314,Abduccion cadera,0.971966,0.192777,-0.142930,1.311851,0.489148,-0.255040,17,Mujer
34.114932,Abduccion cadera,0.966389,0.290623,-0.210900,-0.512192,-0.198687,0.049781,17,Mujer
34.656826,Abduccion cadera,0.934871,0.307618,-0.078334,-0.390630,-0.170892,0.069024,17,Mujer
35.179254,Abduccion cadera,0.956692,0.282125,-0.113524,-0.217145,-0.083844,0.041535,17,Mujer
35.703670,Abduccion cadera,0.970753,0.324128,0.044353,0.494513,0.145231,-0.034823,17,Mujer
36.228990,Abduccion cadera,0.956207,0.351806,-0.347322,0.748328,0.317800,-0.293219,17,Mujer
36.753608,Abduccion cadera,0.935356,0.303976,-0.144376,-0.738518,-0.251526,0.144160,17,Mujer
37.276000,Abduccion cadera,0.949661,0.299606,-0.134494,-0.237914,-0.102170,0.038175,17,Mujer
37.807444,Abduccion cadera,0.944569,0.306890,-0.154499,-0.195459,-0.074986,0.039091,17,Mujer
38.338352,Abduccion cadera,0.967359,0.328498,-0.108945,0.250167,0.052074,-0.029020,17,Mujer
38.864797,Abduccion cadera,0.913051,0.223855,-0.274532,0.895546,0.344984,-0.150888,17,Mujer
39.487433,Abduccion cadera,0.935599,0.283096,-0.139556,-0.638336,-0.223121,0.107508,17,Mujer
40.021954,Abduccion cadera,0.955964,0.273627,-0.136904,-0.257156,-0.100337,0.067191,17,Mujer
40.553197,Abduccion cadera,0.961298,0.293536,-0.122684,0.339354,0.107357,-0.047041,17,Mujer
41.085875,Abduccion cadera,0.958631,0.220941,-0.197402,0.909902,0.340097,-0.185402,17,Mujer
41.619823,Abduccion cadera,0.959843,0.242064,-0.146786,-0.384522,-0.161118,0.120947,17,Mujer
42.145402,Abduccion cadera,0.949176,0.279697,-0.175951,-0.386354,-0.142487,0.077576,17,Mujer
42.638650,Abduccion cadera,0.941660,0.303734,-0.148474,-0.138077,-0.065721,0.026493,17,Mujer
43.127184,Abduccion cadera,0.953297,0.371473,-0.107740,0.056435,-0.027079,-0.077255,17,Mujer
43.621948,Abduccion cadera,0.880564,0.340881,-0.161730,0.982812,0.290876,-0.206148,17,Mujer
44.115699,Abduccion cadera,0.930992,0.394052,-0.357686,-0.451805,-0.213088,0.108448,17,Mujer
44.607507,Abduccion cadera,0.963722,0.281397,-0.094001,-0.360175,-0.136424,0.076072,17,Mujer
45.103516,Abduccion cadera,0.942630,0.286495,-0.160043,-0.242889,-0.119931,0.078210,17,Mujer
45.599714,Abduccion cadera,0.960571,0.268771,-0.066283,0.039942,-0.027079,-0.012198,17,Mujer
46.093649,Abduccion cadera,0.958631,0.178938,-0.167515,1.141332,0.383727,-0.245854,17,Mujer
46.593028,Abduccion cadera,0.944327,0.316116,-0.186797,-0.467993,-0.196289,0.022010,17,Mujer
47.087410,Abduccion cadera,0.938266,0.305919,-0.173300,-0.499758,-0.194762,0.102645,17,Mujer
47.594118,Abduccion cadera,0.951115,0.294022,-0.132325,-0.192798,-0.076865,0.042169,17,Mujer
48.083563,Abduccion cadera,0.945782,0.272413,-0.152089,-0.065854,-0.030240,0.015682,17,Mujer
48.680351,Abduccion cadera,1.005181,0.277997,0.054588,0.519966,0.171040,-0.080835,17,Mujer
49.183844,Abduccion cadera,0.821164,0.276298,-0.517488,0.348313,0.251369,-0.134591,17,Mujer
49.685602,Abduccion cadera,0.956692,0.215114,-0.026754,-0.600361,-0.231214,0.151294,17,Mujer
50.193041,Abduccion cadera,0.951358,0.310046,-0.129191,-0.277213,-0.120648,0.070660,17,Mujer
50.692215,Abduccion cadera,0.946266,0.294750,-0.157874,-0.086519,-0.034546,0.020219,17,Mujer
51.194076,Abduccion cadera,1.017788,0.333111,-0.057365,0.615365,0.083962,-0.149907,17,Mujer
51.687016,Abduccion cadera,0.946751,0.473203,-0.218854,1.073208,0.334722,-0.416855,17,Mujer
52.182025,Abduccion cadera,0.948448,0.290866,-0.163417,-0.453038,-0.184819,0.102075,17,Mujer
52.675709,Abduccion cadera,0.962025,0.267800,-0.134253,-0.358049,-0.121900,0.070310,17,Mujer
53.165339,Abduccion cadera,0.949661,0.290866,-0.129191,-0.138819,-0.058891,0.036396,17,Mujer
53.660647,Abduccion cadera,0.954994,0.280183,-0.151848,-0.075795,-0.027942,0.023759,17,Mujer
54.159302,Abduccion cadera,0.987725,0.235023,0.042891,0.825537,0.392333,-0.103607,17,Mujer
54.652949,Abduccion cadera,0.872563,0.309075,-0.643787,0.049738,-0.049323,-0.072758,17,Mujer
55.143741,Abduccion cadera,0.908687,0.271442,-0.146063,-0.242256,-0.067954,0.032311,17,Mujer
55.637168,Abduccion cadera,0.959601,0.263673,-0.141966,-0.396805,-0.137287,0.078126,17,Mujer
56.132553,Abduccion cadera,0.954994,0.259545,-0.123407,-0.188194,-0.087502,0.054913,17,Mujer
56.626810,Abduccion cadera,1.007605,0.239151,-0.081950,0.343870,0.102477,-0.162250,17,Mujer
57.122567,Abduccion cadera,0.999120,0.195205,-0.170889,1.470610,0.529167,-0.344593,17,Mujer
57.622942,Abduccion cadera,0.967117,0.307375,-0.232834,-0.306091,-0.130873,-0.000981,17,Mujer
58.223608,Abduccion cadera,0.965905,0.282611,-0.125576,-0.403829,-0.150726,0.075377,17,Mujer
58.734464,Abduccion cadera,0.952812,0.273384,-0.145822,-0.206215,-0.074979,0.047277,17,Mujer
59.241166,Abduccion cadera,0.953540,0.258574,-0.143412,-0.055177,-0.016877,0.011422,17,Mujer
59.748004,Abduccion cadera,0.952085,0.261002,-0.148233,-0.012081,-0.020488,0.005116,17,Mujer
60.257776,Abduccion cadera,0.993059,0.107072,-0.132084,1.229197,0.347253,-0.297568,17,Mujer
60.762017,Abduccion cadera,0.928325,0.241336,-0.178361,-0.454348,-0.159765,0.029550,17,Mujer
