tiempo,tipo,accel_x,accel_y,accel_z,gyros_x,gyros_y,gyros_z,edad,sexo
1.006001,Patada de gluteo,0.165106,-0.986614,-0.176674,0.111761,-0.048550,-0.030593,17,Mujer
1.747611,Patada de gluteo,0.125829,-0.946812,-0.150884,-0.068495,-0.037523,0.025777,17,Mujer
2.265026,Patada de gluteo,0.046550,-0.967557,-0.185592,-0.062692,-0.207649,0.380995,17,Mujer
2.767617,Patada de gluteo,-0.297684,-1.015561,-0.160766,0.143475,0.079152,0.376719,17,Mujer
3.284229,Patada de gluteo,0.080007,-1.069837,-0.013739,-0.046504,-0.012173,-0.668472,17,Mujer
3.854633,Patada de gluteo,0.132618,-0.835365,-0.214033,0.045737,-0.145341,0.347397,17,Mujer
4.368007,Patada de gluteo,-0.120456,-0.727055,0.129403,-0.097206,0.057772,0.439638,17,Mujer
4.882548,Patada de gluteo,-0.093057,-0.948500,0.032655,-0.103314,0.065102,-0.163286,17,Mujer
5.406807,Patada de gluteo,-0.023943,-0.991438,-0.016872,0.076280,-0.047603,-0.271715,17,Mujer
5.896357,Patada de gluteo,0.082917,-1.055363,-0.155945,-0.219684,-0.031415,-0.430234,17,Mujer
6.399805,Patada de gluteo,-0.087627,-1.043061,-0.032298,0.108656,0.079152,0.911837,17,Mujer
6.891573,Patada de gluteo,0.014547,-1.051504,-0.023380,0.014888,-0.095556,-0.773235,17,Mujer
7.383515,Patada de gluteo,0.015032,-0.497649,0.062143,0.021302,0.029061,0.560284,17,Mujer
7.884746,Patada de gluteo,-0.176241,-0.889882,0.115269,0.053373,0.035475,0.112825,17,Mujer
8.391366,Patada de gluteo,-0.086392,-1.093477,-0.035672,0.214030,-0.114492,-0.374340,17,Mujer
8.898764,Patada de gluteo,0.048004,-0.811966,0.082126,0.057954,-0.039967,-0.210017,17,Mujer
9.423611,Patada de gluteo,-0.162665,-0.982754,0.012185,-0.023291,-0.017365,0.085336,17,Mujer
9.894752,Patada de gluteo,-0.258931,-0.972382,0.002681,-0.031843,0.126799,0.831813,17,Mujer
10.374930,Patada de gluteo,-0.116506,-1.134968,-0.067247,0.163023,-0.270874,-0.820883,17,Mujer
10.855281,Patada de gluteo,0.133103,-1.116152,-0.194992,1.031063,-0.271790,0.280507,17,Mujer
11.348365,Patada de gluteo,-0.276456,-0.879992,-0.067006,-0.226404,-0.138316,0.182464,17,Mujer
11.839477,Patada de gluteo,-0.199443,-0.989991,-0.035672,-0.064524,-0.096777,-0.225900,17,Mujer
12.342265,Patada de gluteo,-0.012589,-0.947535,-0.043385,-0.017793,-0.000872,-0.264690,17,Mujer
12.931541,Patada de gluteo,0.213110,-0.975518,-0.098581,-0.105758,0.046776,-0.432983,17,Mujer
13.433897,Patada de gluteo,-0.185867,-0.985408,-0.080263,0.053067,-0.166721,0.959790,17,Mujer
13.942440,Patada de gluteo,-0.031348,-1.090582,-0.049893,0.102547,0.022647,-0.683438,17,Mujer
14.455538,Patada de gluteo,0.240021,-1.567727,-0.024344,-0.769768,0.092591,0.932301,17,Mujer
14.963122,Patada de gluteo,0.004122,-1.011460,-0.138591,-0.366903,0.072432,0.345565,17,Mujer
15.463939,Patada de gluteo,-0.131317,-0.946329,-0.137386,0.131869,0.135657,-0.486739,17,Mujer
15.980501,Patada de gluteo,0.218686,-0.902667,-0.201982,-0.085599,0.001266,-0.445506,17,Mujer
16.495320,Patada de gluteo,-0.122430,-0.948741,-0.132084,0.175546,0.012567,1.139079,17,Mujer
17.003382,Patada de gluteo,-0.126627,-0.992403,-0.061221,0.332538,0.084344,-0.830656,17,Mujer
17.516229,Patada de gluteo,0.107888,-0.763962,-0.012775,0.069866,-0.168859,0.378246,17,Mujer
18.028698,Patada de gluteo,-0.224127,-0.957908,-0.160525,-0.105782,0.063107,0.052971,17,Mujer
18.529339,Patada de gluteo,-0.072323,-0.957184,-0.066042,0.124209,-0.056012,-0.479398,17,Mujer
19.067852,Patada de gluteo,0.204624,-0.947777,-0.144135,0.064955,-0.023331,-0.323322,17,Mujer
19.583334,Patada de gluteo,0.123405,-0.928478,-0.159079,-0.204437,-0.245686,0.338550,17,Mujer
20.095065,Patada de gluteo,-0.170317,-1.027140,-0.098099,-0.047139,0.137022,0.442703,17,Mujer
20.612838,Patada de gluteo,0.398581,-0.948018,0.034605,0.069536,0.002020,-0.601571,17,Mujer
21.132273,Patada de gluteo,0.135770,-0.944399,-0.095206,0.130623,-0.004699,0.346492,17,Mujer
21.747064,Patada de gluteo,-0.265595,-1.114222,-0.073996,-0.118610,-0.045322,-0.033466,17,Mujer
22.232451,Patada de gluteo,0.010183,-0.961044,0.029000,0.031968,0.065245,-0.316603,17,Mujer
22.714411,Patada de gluteo,0.292875,-0.655893,0.047277,0.066177,-0.118626,-0.550259,17,Mujer
23.196930,Patada de gluteo,0.130678,-0.977930,-0.165828,0.274176,-0.146115,0.734391,17,Mujer
23.681058,Patada de gluteo,-0.172044,-1.072249,-0.053267,0.056403,0.027371,0.180947,17,Mujer
24.159951,Patada de gluteo,0.892443,-0.999881,-0.079057,0.750346,0.141908,-1.187391,17,Mujer
24.675242,Patada de gluteo,0.043640,-0.614161,0.032655,0.069842,0.042948,0.538303,17,Mujer
25.190414,Patada de gluteo,-0.234247,-1.041855,-0.073032,-0.165952,-0.035242,0.065799,17,Mujer
25.704951,Patada de gluteo,-0.080715,-0.965627,-0.050857,0.269289,0.031036,-0.471457,17,Mujer
26.261244,Patada de gluteo,0.115404,-0.965145,-0.042421,-0.051110,-0.086555,-0.156861,17,Mujer
26.774733,Patada de gluteo,0.085583,-0.953325,-0.076888,0.030441,0.008740,-0.071340,17,Mujer
27.293736,Patada de gluteo,-0.172044,-1.062359,-0.116176,-0.314087,-0.063953,0.625352,17,Mujer
27.811475,Patada de gluteo,0.312513,-0.883128,-0.160043,-0.200772,0.038061,-0.926551,17,Mujer
28.325235,Patada de gluteo,0.099160,-1.117117,-0.261034,-0.329053,-0.012946,0.616494,17,Mujer
28.853499,Patada de gluteo,-0.080468,-1.040166,-0.037118,0.153836,-0.031883,0.097564,17,Mujer
29.382065,Patada de gluteo,-0.123911,-0.936921,0.001462,-0.172061,-0.065480,-0.315075,17,Mujer
29.904826,Patada de gluteo,0.076855,-0.874926,0.003168,-0.022399,-0.077698,-0.191070,17,Mujer
30.522840,Patada de gluteo,-0.143412,-0.967316,0.016571,0.043269,-0.097245,0.908182,17,Mujer
31.048944,Patada de gluteo,-0.219190,-1.127007,-0.087975,0.013642,0.166038,-0.385019,17,Mujer
31.556787,Patada de gluteo,0.401006,-1.077556,-0.161248,-0.271326,-0.053568,0.491572,17,Mujer
