tiempo,tipo,accel_x,accel_y,accel_z,gyros_x,gyros_y,gyros_z,edad,sexo
1.028699,Abduccion cadera,0.877897,0.363946,0.027050,0.612438,0.229691,0.064984,18,Mujer
1.711872,Abduccion cadera,0.940690,0.338210,0.030950,-0.697563,-0.367430,-0.048637,18,Mujer
2.234605,Abduccion cadera,1.007605,0.143733,0.242722,0.253860,0.197315,0.029553,18,Mujer
2.734167,Abduccion cadera,0.938751,0.402065,0.020471,0.475909,0.220833,0.028332,18,Mujer
3.259825,Abduccion cadera,0.931720,0.325342,0.058487,-0.593105,-0.368041,-0.052303,18,Mujer
3.837040,Abduccion cadera,0.947721,0.255175,0.108932,-0.408318,-0.170121,-0.003433,18,Mujer
4.340317,Abduccion cadera,0.984330,0.245949,0.078227,0.853119,0.456016,0.059180,18,Mujer
4.853684,Abduccion cadera,0.916930,0.399637,0.067260,-0.075702,-0.094373,-0.011375,18,Mujer
5.388390,Abduccion cadera,0.977299,0.232595,0.058244,-0.989862,-0.428822,-0.066658,18,Mujer
5.888680,Abduccion cadera,0.968087,0.118240,0.209336,0.803639,0.258096,0.060402,18,Mujer
6.386932,Abduccion cadera,0.909900,0.422216,0.007555,0.244697,0.150584,-0.003128,18,Mujer
6.883772,Abduccion cadera,0.956449,0.332140,0.022908,-0.728106,-0.338109,-0.061771,18,Mujer
7.397298,Abduccion cadera,1.063125,0.048801,0.424520,0.454529,0.161274,0.028026,18,Mujer
7.907757,Abduccion cadera,0.917173,0.377785,0.003412,0.646035,0.277949,0.068343,18,Mujer
8.438790,Abduccion cadera,0.921779,0.351806,0.034361,-0.645334,-0.347882,-0.076737,18,Mujer
8.955218,Abduccion cadera,0.968087,0.161700,0.281470,0.155816,0.075447,0.023445,18,Mujer
9.487546,Abduccion cadera,0.926386,0.405706,0.006824,0.499428,0.260234,0.035051,18,Mujer
9.979039,Abduccion cadera,0.940690,0.363946,0.043865,-0.634644,-0.411718,-0.054441,18,Mujer
10.474970,Abduccion cadera,1.019727,0.135235,0.307302,0.088010,-0.191806,-0.044972,18,Mujer
10.966598,Abduccion cadera,0.969056,0.344037,0.004387,0.714452,0.453573,0.053988,18,Mujer
11.454039,Abduccion cadera,0.898505,0.361761,0.116487,-0.224142,-0.307565,-0.142405,18,Mujer
11.945583,Abduccion cadera,0.968814,0.243521,0.101134,-0.557064,-0.501210,-0.168061,18,Mujer
12.541833,Abduccion cadera,0.946994,0.277997,0.002681,0.781037,0.478618,0.118740,18,Mujer
